Date,Close,High,Low,Open,Volume
2016-07-01,94.62142181396484,94.98293150544579,94.03986326644174,94.08701487962745,3798100
2016-07-05,94.90438842773438,94.93582485003908,94.3856964535334,94.40141766262799,5191100
2016-07-06,94.80218505859375,95.06153095405621,93.52118278070344,93.74909226496902,5102800
2016-07-07,95.03012084960938,95.28160621291956,94.62931998663265,95.00654503365591,3621300
2016-07-08,95.33658599853516,95.63522888798553,95.15583414049286,95.26585857474869,3809600
2016-07-11,95.87886810302734,95.9731773449252,95.45448550831128,95.6352433896448,4266300
2016-07-12,96.07534790039062,96.3425484439301,95.84743838013932,95.87887479629984,3742000
2016-07-13,96.5232925415039,96.68046860395754,96.00460673870096,96.16178280115459,3464200
2016-07-14,97.39564514160156,97.61569405374007,96.67262557432267,97.21488725184025,6011900
2016-07-15,97.14413452148438,97.79642648112298,96.97123727956748,97.78070527955875,3688400
2016-07-18,97.29348754882812,97.450663640217,96.97126876683234,97.450663640217,5254700
2016-07-19,99.41535186767578,99.49393987946218,97.25414856620456,97.51349440139255,6277700
2016-07-20,99.06958770751953,99.70616458812475,98.67664153257823,99.68258278108672,3353300
2016-07-21,99.94979858398438,99.98909560348261,98.96743305536206,99.35251866373467,3572100
2016-07-22,100.7985610961914,101.0657736423412,100.03625045792592,100.03625045792592,4304200
2016-07-25,100.1227035522461,100.55494082044726,99.69832089184005,100.55494082044726,6210100
2016-07-26,95.65094757080078,97.72570268628597,95.06938896918746,97.05769545520393,14563700
2016-07-27,93.89839172363281,95.71380057484862,93.70977330063513,95.63521256320674,9939200
2016-07-28,93.85126495361328,94.44854483090629,93.01822096393722,93.98486521688531,6239400
2016-07-29,92.46022033691406,94.03986536864538,92.28732309019259,93.63119805896159,7460900
2016-08-01,92.74317169189453,93.04180867077966,92.53097736814999,92.64100183383839,4208800
2016-08-02,92.49951934814453,93.29327223314249,92.03584577901057,92.87675028232525,4504200
